"","GSM7840464","GSM7840465","GSM7840466","GSM7840467","GSM7840468","GSM7840469","GSM7840470","GSM7840471","GSM7840472"
"ENSMUSG00000053957",0,0,0,0,0,0,0,0,1
"ENSMUSG00000090603",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090602",11,14,9,22,11,14,6,13,8
"ENSMUSG00000031510",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031511",263,464,273,261,247,278,339,442,355
"ENSMUSG00000041278",177,300,160,157,136,176,211,228,178
"ENSMUSG00000031513",190,286,151,151,121,170,213,180,220
"ENSMUSG00000090608",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031516",144,174,107,159,125,147,114,159,153
"ENSMUSG00000031517",17,24,13,30,10,7,11,8,27
"ENSMUSG00000012429",89,110,85,86,93,79,56,97,95
"ENSMUSG00000062148",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031107",13,7,4,8,10,6,13,15,17
"ENSMUSG00000012422",397,509,390,442,378,488,383,353,320
"ENSMUSG00000031105",15,39,27,33,14,21,17,30,20
"ENSMUSG00000056418",1,7,0,0,0,0,1,1,0
"ENSMUSG00000091950",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091956",0,0,0,0,0,0,0,0,0
"ENSMUSG00000056413",13,8,8,7,5,13,17,9,2
"ENSMUSG00000056411",9,3,8,7,20,10,4,9,8
"ENSMUSG00000022160",134,157,130,142,130,116,149,152,131
"ENSMUSG00000108319",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108318",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105548",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108311",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108310",0,0,1,0,0,2,0,0,1
"ENSMUSG00000108313",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108315",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105541",3,1,0,6,3,2,1,3,4
"ENSMUSG00000038135",10,20,11,15,14,13,22,7,18
"ENSMUSG00000038132",0,1,1,0,0,3,1,0,0
"ENSMUSG00000036986",117,213,171,241,138,234,194,189,214
"ENSMUSG00000036985",1212,1550,1228,1201,1011,1363,1081,1378,1200
"ENSMUSG00000036983",79,132,74,92,98,99,120,142,94
"ENSMUSG00000036980",191,260,215,174,179,206,233,257,220
"ENSMUSG00000036989",137,324,190,221,145,158,222,265,189
"ENSMUSG00000093862",0,4,4,9,0,0,0,0,0
"ENSMUSG00000063810",46,30,44,28,39,20,18,24,41
"ENSMUSG00000096422",0,0,0,0,0,1,0,0,3
"ENSMUSG00000033774",0,0,0,0,0,0,0,0,0
"ENSMUSG00000072812",1,4,1,10,8,1,3,10,4
"ENSMUSG00000072813",0,0,0,0,0,0,0,0,0
"ENSMUSG00000072814",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096426",0,0,0,0,0,0,0,0,0
"ENSMUSG00000012282",0,0,0,0,0,0,2,0,0
"ENSMUSG00000102018",1,12,7,17,4,11,5,6,12
"ENSMUSG00000102019",0,0,0,0,0,0,0,0,0
"ENSMUSG00000011884",59,53,53,29,14,44,47,58,42
"ENSMUSG00000102015",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102016",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102017",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102010",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102011",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102012",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102013",0,0,0,0,0,0,0,0,0
"ENSMUSG00000013483",1,2,2,0,0,0,1,3,2
"ENSMUSG00000035984",3,0,0,2,0,0,1,0,0
"ENSMUSG00000062859",0,0,0,0,0,0,0,0,0
"ENSMUSG00000028156",387,569,414,140,142,439,258,369,165
"ENSMUSG00000011589",0,0,0,0,0,0,0,0,0
"ENSMUSG00000028152",4,12,10,14,6,7,5,9,10
"ENSMUSG00000028150",509,885,651,790,572,648,252,1042,651
"ENSMUSG00000034552",0,0,0,0,0,0,0,0,0
"ENSMUSG00000028158",4934,7839,4719,4817,3398,5029,4486,7054,5031
"ENSMUSG00000028159",19,18,14,11,8,8,5,5,16
"ENSMUSG00000039269",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039262",439,594,362,223,232,296,371,702,488
"ENSMUSG00000039263",789,1207,663,712,627,703,620,880,810
"ENSMUSG00000039264",28,20,24,14,27,31,26,24,26
"ENSMUSG00000039358",0,0,0,0,0,0,0,0,0
"ENSMUSG00000068289",0,0,0,0,0,0,0,0,0
"ENSMUSG00000068284",795,643,729,637,489,704,422,710,625
"ENSMUSG00000099440",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043670",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043671",185,140,195,108,174,230,137,62,124
"ENSMUSG00000102733",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102732",0,0,0,0,0,0,0,0,0
"ENSMUSG00000018707",2237,3090,1830,1824,1535,1724,1749,2855,2080
"ENSMUSG00000073386",0,0,0,0,0,0,1,0,0
"ENSMUSG00000099718",0,0,0,0,0,0,0,0,0
"ENSMUSG00000071084",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102902",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021532",59,120,70,48,41,71,51,78,70
"ENSMUSG00000102900",0,0,3,2,0,0,0,0,0
"ENSMUSG00000102901",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102906",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021536",1,2,3,0,2,1,0,4,3
"ENSMUSG00000102904",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021534",0,0,0,2,0,0,0,0,2
"ENSMUSG00000021539",739,1455,1181,1502,1123,1556,486,641,814
"ENSMUSG00000102909",0,0,0,0,0,0,0,0,0
"ENSMUSG00000037470",1112,1478,1025,777,882,1069,1107,1293,1201
"ENSMUSG00000068758",16,25,20,10,20,16,13,34,23
"ENSMUSG00000103056",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103055",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103054",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103053",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103052",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103051",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103050",0,0,0,0,0,0,0,0,0
"ENSMUSG00000053137",12,19,23,20,8,30,13,13,12
"ENSMUSG00000053134",124,182,140,133,73,126,180,195,139
"ENSMUSG00000103058",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104569",2,4,1,1,0,0,2,1,4
"ENSMUSG00000100504",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100505",0,0,0,0,0,0,0,1,0
"ENSMUSG00000086121",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100507",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086127",0,0,0,1,0,0,0,0,1
"ENSMUSG00000086126",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086125",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086124",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086129",0,0,0,0,0,1,0,0,0
"ENSMUSG00000086128",0,2,3,5,6,4,1,6,0
"ENSMUSG00000100508",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100509",0,0,0,0,0,0,0,0,0
"ENSMUSG00000036208",85,104,53,86,51,77,46,108,67
"ENSMUSG00000036206",20,29,27,40,25,9,23,49,21
"ENSMUSG00000036202",131,70,111,125,110,94,94,117,76
"ENSMUSG00000022949",2,0,1,59,5,0,0,0,0
"ENSMUSG00000022948",45,122,81,85,169,62,31,53,47
"ENSMUSG00000084103",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022941",16,16,20,6,9,21,13,23,17
"ENSMUSG00000022940",55,140,61,121,54,95,35,53,79
"ENSMUSG00000022947",3,20,4,8,8,5,5,2,6
"ENSMUSG00000076666",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022945",11,32,19,8,12,9,39,37,13
"ENSMUSG00000089754",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095484",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093789",0,0,0,0,0,0,0,0,0
"ENSMUSG00000040901",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027276",70,112,77,73,67,56,40,87,84
"ENSMUSG00000070501",1,0,0,0,4,0,1,1,0
"ENSMUSG00000027274",359,316,261,337,234,279,109,244,223
"ENSMUSG00000027272",302,266,292,221,194,297,204,249,213
"ENSMUSG00000027273",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027270",0,0,0,0,0,0,0,0,0
"ENSMUSG00000070509",8,12,3,7,6,2,2,4,6
"ENSMUSG00000037552",104,155,116,81,82,89,93,133,133
"ENSMUSG00000037553",349,353,317,290,244,272,300,356,323
"ENSMUSG00000104088",1,0,1,1,0,0,0,0,0
"ENSMUSG00000104085",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104084",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104087",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104086",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104081",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104080",0,3,0,1,0,0,0,0,0
"ENSMUSG00000104082",0,0,0,0,0,0,0,0,0
"ENSMUSG00000004748",371,382,220,328,281,219,131,345,215
"ENSMUSG00000027893",1396,2023,1202,1295,1178,1227,1257,1543,1277
"ENSMUSG00000027890",962,847,516,629,364,608,256,700,564
"ENSMUSG00000027896",0,0,0,0,0,0,0,0,1
"ENSMUSG00000027894",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027895",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099725",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031891",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031893",0,0,0,4,0,0,0,0,0
"ENSMUSG00000031897",216,311,280,303,310,246,237,231,187
"ENSMUSG00000031896",0,3,0,3,1,0,2,1,0
"ENSMUSG00000006457",0,0,0,0,0,0,0,0,0
"ENSMUSG00000006456",166,227,252,237,170,162,159,227,269
"ENSMUSG00000071679",0,0,0,0,0,2,0,0,0
"ENSMUSG00000104336",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104335",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104334",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104333",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104332",4,0,0,0,0,0,1,0,1
"ENSMUSG00000104331",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104330",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104339",0,0,0,3,0,2,0,0,0
"ENSMUSG00000104338",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034112",0,0,2,3,0,0,0,0,0
"ENSMUSG00000034111",59,41,42,54,51,42,32,36,26
"ENSMUSG00000034110",36,77,30,47,27,42,48,34,41
"ENSMUSG00000034117",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034116",48,51,41,18,34,32,40,42,20
"ENSMUSG00000034115",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034118",278,257,173,189,229,186,260,326,251
"ENSMUSG00000073747",0,0,0,0,0,0,0,0,0
"ENSMUSG00000060827",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034889",181,222,156,190,173,153,202,284,203
"ENSMUSG00000005907",369,718,426,472,306,504,257,553,449
"ENSMUSG00000009079",1096,1626,931,1224,1027,1022,1504,1687,1315
"ENSMUSG00000029368",1195827,1950803,1025328,937113,707369,882038,776528,1263652,1123162
"ENSMUSG00000029369",3207,4186,2486,2550,2201,2459,1703,2882,2908
"ENSMUSG00000029366",39,64,59,38,39,56,30,75,54
"ENSMUSG00000029364",741,1117,591,678,517,697,696,741,652
"ENSMUSG00000009073",357,589,432,348,332,361,480,619,456
"ENSMUSG00000029363",88,164,80,73,60,80,36,87,66
"ENSMUSG00000009076",52,65,51,66,54,70,39,53,42
"ENSMUSG00000029361",0,2,0,1,2,0,3,0,2
"ENSMUSG00000023030",553,644,328,320,283,401,606,482,416
"ENSMUSG00000105066",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049717",69,83,73,51,71,77,58,84,63
"ENSMUSG00000026047",86,124,74,87,80,71,107,117,83
"ENSMUSG00000049719",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105068",0,2,0,1,0,0,0,0,1
"ENSMUSG00000071552",0,1,0,0,0,0,0,0,0
"ENSMUSG00000042895",0,0,0,0,0,0,0,0,0
"ENSMUSG00000023033",4,1,2,0,1,0,4,7,0
"ENSMUSG00000023034",426,21,35,13,22,48,35,17,10
"ENSMUSG00000002930",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043415",67,83,47,48,51,50,34,63,81
"ENSMUSG00000083325",69,77,48,41,36,41,38,54,50
"ENSMUSG00000043410",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043411",510,644,474,441,444,445,509,483,439
"ENSMUSG00000043418",98,72,102,69,71,107,34,80,90
"ENSMUSG00000043419",10,12,8,7,9,2,1,16,7
"ENSMUSG00000083329",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024136",15,15,23,34,30,21,3,16,10
"ENSMUSG00000101435",0,0,0,0,0,0,0,0,0
"ENSMUSG00000075370",0,0,0,0,0,0,0,0,0
"ENSMUSG00000075376",184,307,223,206,162,167,212,240,216
"ENSMUSG00000075377",0,0,0,0,0,0,0,0,0
"ENSMUSG00000008301",182,383,210,236,210,225,258,315,256
"ENSMUSG00000075379",0,0,0,0,0,0,0,0,0
"ENSMUSG00000008305",549,643,408,470,419,460,399,445,383
"ENSMUSG00000008307",14,7,10,16,12,10,7,11,6
"ENSMUSG00000005237",0,5,1,0,5,5,1,0,0
"ENSMUSG00000059106",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035798",175,213,156,142,123,159,122,138,139
"ENSMUSG00000035799",1,21,2,13,11,7,2,1,2
"ENSMUSG00000078531",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078532",0,2,2,1,0,0,0,0,3
"ENSMUSG00000035790",68,106,49,69,37,66,40,77,67
"ENSMUSG00000005233",52,152,75,63,65,74,23,77,95
"ENSMUSG00000045150",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044824",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044827",7,4,14,5,8,15,3,23,13
"ENSMUSG00000044820",0,0,0,0,0,0,0,0,0
"ENSMUSG00000001100",1022,1465,925,1005,777,981,872,1177,978
"ENSMUSG00000006333",1666,1906,1153,1632,1455,1242,958,1856,1062
"ENSMUSG00000001103",9,3,2,7,7,1,24,2,10
"ENSMUSG00000001105",355,442,296,335,271,311,275,274,263
"ENSMUSG00000006335",75,136,67,67,61,42,60,84,58
"ENSMUSG00000087319",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106637",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045733",13,19,25,19,15,11,9,20,6
"ENSMUSG00000087317",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087316",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087314",0,0,0,0,0,0,0,0,0
"ENSMUSG00000042106",4,3,2,1,1,8,3,1,0
"ENSMUSG00000058301",718,1270,717,803,657,766,996,1175,733
"ENSMUSG00000032228",295,290,186,167,182,230,235,362,221
"ENSMUSG00000074291",0,0,0,0,0,0,0,0,0
"ENSMUSG00000074292",0,0,0,0,0,0,0,0,0
"ENSMUSG00000032221",0,0,5,1,0,4,4,6,4
"ENSMUSG00000032220",1176,1599,940,573,499,752,825,1029,1376
"ENSMUSG00000079666",0,0,0,0,0,0,0,0,0
"ENSMUSG00000032226",0,0,0,0,0,0,0,0,0
"ENSMUSG00000032224",20,10,10,6,5,6,13,16,10
"ENSMUSG00000084959",0,0,0,0,0,0,0,0,0
"ENSMUSG00000084954",0,0,0,0,0,0,0,0,0
"ENSMUSG00000084956",0,0,0,0,0,0,0,0,0
"ENSMUSG00000084957",72,103,73,90,95,111,83,97,93
"ENSMUSG00000084950",1,0,0,0,2,0,0,2,0
"ENSMUSG00000084951",0,0,0,0,0,0,0,0,0
"ENSMUSG00000040258",0,0,0,0,0,0,0,0,0
"ENSMUSG00000040254",35,23,32,26,15,12,6,9,18
"ENSMUSG00000040253",62,120,343,235,87,226,177,32,45
"ENSMUSG00000040250",223,236,190,218,160,213,170,225,218
"ENSMUSG00000026650",0,7,0,2,3,0,0,6,3
"ENSMUSG00000085858",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000278",555,974,437,443,333,388,295,452,383
"ENSMUSG00000049528",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024208",118,164,108,152,116,153,66,102,93
"ENSMUSG00000024209",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024206",20,17,13,5,9,4,12,20,13
"ENSMUSG00000024207",0,0,0,0,0,0,0,0,0
"ENSMUSG00000055305",43,97,70,64,56,79,39,57,78
"ENSMUSG00000000275",1203,2117,791,1247,1117,463,1315,1035,727
"ENSMUSG00000055302",1097,1629,956,1066,825,1029,1060,1034,1034
"ENSMUSG00000055301",35,41,22,22,11,17,31,34,23
"ENSMUSG00000000276",37,61,25,32,31,25,32,44,42
"ENSMUSG00000049526",0,0,0,3,0,0,0,0,0
"ENSMUSG00000094535",0,0,0,0,0,0,0,0,0
"ENSMUSG00000061969",0,0,1,0,0,0,0,0,0
"ENSMUSG00000061961",0,0,0,0,0,0,0,0,0
"ENSMUSG00000056656",0,0,0,0,0,0,0,0,0
"ENSMUSG00000051682",13,43,46,12,13,23,42,37,37
"ENSMUSG00000051680",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041708",0,0,1,5,0,8,0,0,1
"ENSMUSG00000041702",155,50,130,67,57,112,83,64,78
"ENSMUSG00000041703",0,0,0,0,0,0,1,0,0
"ENSMUSG00000041700",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041707",14,16,15,7,1,11,3,7,4
"ENSMUSG00000059005",367,481,441,388,493,494,386,328,322
"ENSMUSG00000081410",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033126",45,70,35,49,44,44,26,61,35
"ENSMUSG00000059169",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033122",0,2,0,0,0,0,0,0,0
"ENSMUSG00000108565",0,0,0,0,0,0,0,0,0
"ENSMUSG00000068079",0,0,0,0,0,0,0,0,0
"ENSMUSG00000047702",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044469",471,563,364,488,382,556,514,536,514
"ENSMUSG00000085249",1,0,0,1,3,1,0,4,1
"ENSMUSG00000097926",0,2,3,4,6,0,0,0,0
"ENSMUSG00000044465",309,369,294,266,274,280,255,452,306
"ENSMUSG00000051351",17,16,65,53,45,49,54,48,17
"ENSMUSG00000004221",1208,669,674,838,657,816,401,854,612
"ENSMUSG00000051354",0,0,2,0,1,0,0,0,1
"ENSMUSG00000051355",257,302,202,219,183,263,85,161,142
"ENSMUSG00000051359",150,118,140,128,115,136,96,115,110
"ENSMUSG00000066756",0,0,0,0,0,0,0,0,0
"ENSMUSG00000066755",0,0,0,0,0,0,0,0,0
"ENSMUSG00000066752",0,0,0,0,0,0,0,0,0
"ENSMUSG00000066750",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085247",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097928",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057216",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057215",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057219",35,44,27,25,28,36,30,41,56
"ENSMUSG00000098627",0,0,0,0,0,0,0,0,0
"ENSMUSG00000005583",31,17,25,26,19,26,35,20,22
"ENSMUSG00000098620",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091192",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094345",0,2,0,3,0,0,0,1,0
"ENSMUSG00000084136",0,0,0,0,0,0,0,0,0
"ENSMUSG00000084135",0,0,0,0,0,0,0,0,0
"ENSMUSG00000084132",0,1,0,1,1,0,0,0,1
"ENSMUSG00000095457",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095456",6,0,0,1,1,1,3,2,2
"ENSMUSG00000092487",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092486",2,3,1,3,0,0,2,0,2
"ENSMUSG00000092480",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092483",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095450",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092489",0,0,0,0,0,0,0,0,0
"ENSMUSG00000010529",0,0,0,0,0,0,0,0,0
"ENSMUSG00000036019",85,169,160,149,81,147,132,130,120
"ENSMUSG00000009535",143,249,166,146,126,203,141,153,139
"ENSMUSG00000016493",22,10,21,15,11,27,20,17,16
"ENSMUSG00000016496",19,34,49,13,27,42,24,22,36
"ENSMUSG00000016494",16,18,13,18,14,10,13,19,14
"ENSMUSG00000016495",70,94,94,98,99,88,48,71,60
"ENSMUSG00000016498",1,1,2,0,0,2,0,0,0
"ENSMUSG00000103215",0,2,2,2,0,0,11,0,0
"ENSMUSG00000103214",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103217",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103216",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103210",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103213",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103219",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094502",0,0,0,0,0,0,1,0,0
"ENSMUSG00000094500",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094501",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094507",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094504",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094505",0,0,0,0,0,0,0,0,0
"ENSMUSG00000050973",51,91,33,29,34,74,55,59,51
"ENSMUSG00000094509",0,0,0,0,1,0,0,0,1
"ENSMUSG00000050974",6,152,43,50,53,11,55,61,26
"ENSMUSG00000108539",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108538",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108531",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108530",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108533",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108532",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108535",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108534",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108537",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108536",1,3,0,0,2,0,3,3,2
"ENSMUSG00000100748",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100749",0,0,0,0,0,0,0,0,0
"ENSMUSG00000062729",295,328,174,293,217,209,167,245,196
"ENSMUSG00000062727",1,0,1,0,0,1,0,0,0
"ENSMUSG00000100743",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100740",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100741",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100746",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100747",1,1,0,1,1,3,1,3,4
"ENSMUSG00000100745",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106599",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106598",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106590",4,7,5,2,6,16,6,7,8
"ENSMUSG00000106592",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045838",40,38,24,30,28,30,49,62,35
"ENSMUSG00000106594",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106596",0,0,0,2,0,0,0,0,0
"ENSMUSG00000036040",106,276,141,250,154,112,100,140,178
"ENSMUSG00000053442",2,2,0,0,0,0,0,0,2
"ENSMUSG00000036046",549,1021,553,672,312,767,580,657,566
"ENSMUSG00000053441",0,0,0,0,0,0,0,0,0
"ENSMUSG00000002319",417,566,406,428,370,325,540,521,379
"ENSMUSG00000061195",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091366",2,4,1,7,3,0,1,1,0
"ENSMUSG00000070617",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100298",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100299",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107248",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100294",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100295",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100296",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107245",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100291",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107240",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107241",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078276",0,0,0,0,0,0,0,0,0
"ENSMUSG00000018983",7,6,8,7,9,34,8,15,7
"ENSMUSG00000018986",0,0,0,0,0,0,0,0,0
"ENSMUSG00000038685",190,187,139,169,157,153,101,190,166
"ENSMUSG00000038683",453,565,374,388,331,433,275,390,356
"ENSMUSG00000001661",0,0,1,0,2,0,0,0,2
"ENSMUSG00000037791",311,493,347,385,281,318,497,517,427
"ENSMUSG00000001663",3738,5311,3525,5885,3014,3771,1305,2277,3336
"ENSMUSG00000001665",663,858,597,883,300,831,339,587,675
"ENSMUSG00000037795",537,341,557,462,356,529,219,397,280
"ENSMUSG00000037797",1647,1989,1448,1096,1150,1452,741,1281,1425
"ENSMUSG00000037798",38554,70407,52380,49443,32094,58450,63061,69257,36261
"ENSMUSG00000010760",0,0,0,1,4,0,4,0,0
"ENSMUSG00000020978",317,569,286,334,276,261,345,392,280
"ENSMUSG00000020973",50,56,48,59,37,49,29,69,46
"ENSMUSG00000020974",5,5,2,5,0,6,0,2,1
"ENSMUSG00000099822",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099823",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099820",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096833",1,0,0,0,1,0,0,1,1
"ENSMUSG00000099826",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101168",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099824",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099825",0,0,2,1,2,4,0,2,4
"ENSMUSG00000101164",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099828",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101166",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101161",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101160",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101163",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101162",3,1,1,0,0,0,0,0,0
"ENSMUSG00000030079",125,185,139,175,109,139,101,138,126
"ENSMUSG00000030074",0,0,0,0,0,0,1,0,0
"ENSMUSG00000030075",0,0,0,0,0,0,0,0,0
"ENSMUSG00000030077",0,0,0,6,0,0,0,0,0
"ENSMUSG00000104535",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092103",0,2,0,0,3,0,0,0,3
"ENSMUSG00000104531",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104533",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092107",0,0,0,0,0,0,0,0,0
"ENSMUSG00000092109",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104538",0,0,0,0,0,0,0,0,0
"ENSMUSG00000048029",0,0,1,0,0,0,0,0,0
"ENSMUSG00000031289",2,0,5,2,4,0,3,0,2
"ENSMUSG00000048022",5,5,5,5,9,4,8,6,4
"ENSMUSG00000011382",2508,4213,2269,2154,1687,2367,1250,3400,2861
"ENSMUSG00000048027",31,45,29,28,15,24,18,37,31
