"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_TRIGLYCERIDE_CATABOLISM",0.000218849429866597,0.00807007272633076,0.518848077743792,-0.904074670707782,-1.9098109097821,10,"Fabp1;Fabp2"
"REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL",0.000254640490274812,0.00866757053435419,0.49849310876659,-0.650507081135194,-1.91983334396878,47,"Psmd14;Rps19;Psma1;Rps14;Rpl39;Rps2;Rps27l;Psma3;Psmb3;Psma2;Psmb5;Psmc2;Rpl22;Rpl14;Rps10;Rps5;Ube2d3;Rbx1;Psmc4;Rps3;Psmd13;Rchy1;Rps12;Rps9;Psma6"
"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1",0.000247725331096785,0.00866757053435419,0.49849310876659,-0.758369207161364,-1.96244154748927,25,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_HEMOSTASIS",0.000275878619686357,0.00904268808971948,0.49849310876659,0.440129269330886,1.65698456984584,229,"Fga;Pecam1;Fgg;Actn4;Orm1;Prkar2a;Plg;Itih4;F2r;Itpr2;Timp3;F8;Fn1;Itih3;Cd47;Fyn;Irf2;Ptpn11;Serping1;Prkch;Ptpn1;Serpina3n;Clu;P2rx7;F5;Vcl;Hrg;Abl1;Atp2b4;Akt1;Tgfb1;Tspan7;Gng12;Fcer1g;Serpina3m;Arrb1;Calu;Gypc;Hdac2;Serpina1e;Kif13b;Qsox1;Sdc2;Prkce;Cd9;Kif3b;Abcc4;Thbd;P2rx4;Rhoa;Itgb1;Sirpa;Srgn;Mertk;Capzb;Pros1;F12;Brpf3;Kif2a;Vav2;Cd44;Ptk2;App;Gng2;Itgb3;Ppp2r1b;Rac2;Lgals3bp"
"REACTOME_SUMOYLATION",0.000298598073935749,0.00943783197975492,0.49849310876659,0.586821130083908,1.86544929366038,65,"Crebbp;Pom121;Nup98;Hipk2;Mta1;Rela;Pias1;Rad21;Smc1a;Hdac2;Dnmt1;Ncor2;Uba2;Nup50;Smc3;Thrb;Xpc;Nup153;Ube2i;Incenp;Npm1;Hdac1;Rxra;Nup93"
"REACTOME_PROTEASOME_ASSEMBLY",0.000318744289247929,0.00972719641325578,0.49849310876659,-0.726637963688549,-1.93829944073832,29,"Psmd14;Psme2;Psma1;Psmb9;Psmb8;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_METABOLISM_OF_POLYAMINES",0.000365531213251214,0.0107831707909108,0.49849310876659,-0.724096021152806,-1.93151883465712,29,"Psmd14;Sat1;Psma1;Paox;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",0.000394420377444515,0.0112600656141418,0.49849310876659,-0.799234149275274,-1.93669541673521,18,"Acaa2;Acads;Eci1;Mcee;Echs1;Decr1;Dbi;Acadvl;Them4;Hadh;Acot3;Ndufab1"
"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21",0.000420444118792011,0.0116279076603416,0.49849310876659,-0.697984317338755,-1.89802066666494,31,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",0.000450504441194173,0.0120817100138437,0.49849310876659,-0.738082581184736,-1.88576279311785,24,"Suclg1;Sdhb;Sdhd;Idh3b;Sdhc;Nfs1;Dld;Sucla2;Idh2;Acat1"
"REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274",0.000490202311396338,0.0127596778113458,0.477270815362862,-0.729092961987088,-1.96504449533007,30,"Psmd14;Skp1;Psma1;Cops5;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS",0.000586452335806824,0.0144169532552511,0.477270815362862,-0.740020455899927,-1.91496025278484,25,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_GLUTATHIONE_CONJUGATION",0.000574896719164988,0.0144169532552511,0.477270815362862,-0.81311933727745,-1.90233757591406,16,"Mgst1;Gstk1;Gstz1;Akr1a1;Mgst3;Cndp2;Gsta3;Gstm7"
"REACTOME_ADIPOGENESIS",0.000630766751237923,0.0150872587796098,0.477270815362862,0.674996158819422,1.90852422443487,35,"Crebbp;Mta1;Ncoa6;Med13l;Rela;Smad1;Srebf2;Tgfb1;Ncoa3;Hdac2;Cdk4;Ncor2;Ccnd3;Cebpd;Med24;Hnrnpu;Helz2;Cebpb;Hdac1;Rxra"
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",0.000701735231235215,0.0159884613880935,0.477270815362862,-0.747415326611596,-1.89886188941831,23,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_REGULATION_OF_APOPTOSIS",0.000704576264560054,0.0159884613880935,0.477270815362862,-0.729596897375186,-1.86408231018797,24,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES",0.000766888400919205,0.0169674058703374,0.477270815362862,0.620490866532103,1.80139360654292,40,"Crebbp;Kmt2d;Ncoa6;Psip1;Abl1;Ncoa3;Cxxc1;Paxip1;Ncor2"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",0.000790341302140858,0.0170598061559673,0.477270815362862,-0.666998678758651,-1.88306631114843,36,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G",0.000842051778550946,0.0177432339051807,0.477270815362862,-0.727285485805453,-1.85817677326176,24,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",0.000882396047379216,0.0181609419053629,0.477270815362862,0.575543048813117,1.86807043628544,71,"Fga;Pecam1;Fgg;Actn4;Orm1;Plg;Itih4;Timp3;F8;Fn1;Itih3;Serping1;Serpina3n;Clu;F5;Vcl;Hrg;Tgfb1;Serpina3m;Calu;Serpina1e;Qsox1;Cd9;Abcc4"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.000967931294005896,0.0193717096858535,0.477270815362862,-0.6139341366138,-1.81189607408271,47,"Psmd14;Psma1;Abcb9;Psma3;Psmb3;Psma2;Psmb5;Abcd2;Psmc2;Abcd3;Abcb7;Abca6;Abcb8;Abcc5;Psmc4;Psmd13;Abcg8;Abcd1;Abcb1a;Psma6;Abca9;Psmc6"
"REACTOME_STABILIZATION_OF_P53",0.00098500218741628,0.0193717096858535,0.45505986738723,-0.730844614799913,-1.89121581321928,25,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE",0.0010295210939779,0.019807090612401,0.45505986738723,-0.711848843787964,-1.87532487276169,28,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION",0.0010809619552818,0.0199646623642758,0.45505986738723,-0.749480981706232,-1.89103386733472,22,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES",0.00108282914518106,0.0199646623642758,0.45505986738723,-0.427125626357929,-1.53558148356985,202,"Slc25a5;Psmd14;Apoc1;Apoe;Skp1;Sar1b;Slc22a18;Psma1;Apoc2;Atp6v1f;Apoc3;Tfrc;Slc22a1;Abcb9;Ap2s1;Psma3;Psmb3;Psma2;Psmb5;Vldlr;Slc25a10;Abcd2;Psmc2;Wwp1;Slc29a1;Clcn2;Abcd3;Vdac3;Atp6v1h;Gnas;Slc16a7;Abcb7;Car1;Abcg2;Aqp9;Ldlr;Slc22a4;Gnb2;Abca6;Slc1a4;Gnb4;Abcb8;Abcc5;Atp7a;Slc25a11;Ano1;Psmc4;Slc25a1;Car2"
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",0.00112634822865345,0.020343228211394,0.45505986738723,-0.669268298358347,-1.83888381106101,32,"Mgst1;Gstk1;Gstz1;Akr1a1;Mgst3;Cndp2;Ahcy;Gsta3;Comt;Sult1a1;Ugp2;Gstm7"
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY",0.00120673052204899,0.0209403237649677,0.45505986738723,-0.663541209923865,-1.85179278470624,35,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2;Wwp1"
